user_id,age,location,device,account_age_days,event_demand,ticket_price,purchase_time_sec,resale_price,resale_flag,scalper,purchase_date
user_120,29,Hyderabad,Mobile,132,Low,500,17.06,500,0,0,10/1/2024
user_187,32,Pune,Tablet,585,Low,1500,142.69,1500,0,0,6/6/2024
user_268,41,Pune,Mobile,602,Low,2000,61.82,2000,0,0,11/21/2024
user_331,33,Bangalore,Tablet,483,Medium,1500,38.59,1500,0,0,6/23/2024
user_295,34,Hyderabad,Desktop,450,High,1500,1.18,1500,0,0,10/4/2024
user_376,22,Hyderabad,Mobile,604,Low,500,13.07,500,0,0,4/4/2024
user_302,30,Bangalore,Desktop,715,Low,2000,2.02,2000,1,0,5/21/2024
user_469,26,Hyderabad,Desktop,979,High,1500,15.82,1500,0,0,8/4/2024
user_67,31,Mumbai,Mobile,514,High,500,9.24,500,0,0,11/10/2024
user_321,37,Mumbai,Tablet,397,Low,2000,96.38,2000,1,0,6/13/2024
user_244,18,Mumbai,Desktop,626,Medium,500,26.03,500,0,0,10/15/2024
user_7,29,Mumbai,Desktop,863,High,500,66.16,500,0,0,10/25/2024
user_103,22,Hyderabad,Desktop,898,Medium,1000,18.24,1000,0,0,3/3/2024
user_391,37,Hyderabad,Mobile,288,High,1000,6.25,1000,0,0,1/21/2024
user_190,28,Bangalore,Mobile,210,Medium,2000,6.2,2000,0,0,3/27/2024
user_118,42,Hyderabad,Desktop,78,Medium,2000,49.71,2000,1,0,5/25/2024
user_8,41,Delhi,Desktop,342,High,1000,1.16,1000,0,0,3/26/2024
user_489,33,Pune,Desktop,737,Medium,500,8.82,500,0,0,12/8/2024
user_237,19,Bangalore,Desktop,709,Low,2000,26.75,2000,0,0,1/28/2024
user_357,25,Mumbai,Tablet,793,Medium,1500,41.98,1500,0,0,11/19/2024
user_73,42,Delhi,Tablet,965,Low,500,8.47,1345.71,1,1,2/18/2024
user_368,21,Hyderabad,Desktop,71,High,500,4.24,500,0,0,12/11/2024
user_380,39,Hyderabad,Mobile,897,Low,2000,10.57,2000,1,0,12/19/2024
user_343,19,Pune,Tablet,318,Low,500,49.89,500,0,0,3/15/2024
user_285,43,Pune,Desktop,204,Low,1500,5.77,1500,0,0,7/2/2024
user_296,32,Pune,Mobile,282,Medium,1500,31.27,1500,0,0,5/12/2024
user_115,19,Pune,Mobile,234,High,2000,46.34,2000,0,0,8/16/2024
user_454,20,Delhi,Mobile,772,Medium,500,27.02,500,0,0,4/30/2024
user_111,36,Pune,Tablet,841,Low,500,41.5,500,0,0,1/22/2024
user_457,36,Pune,Desktop,191,Medium,1000,31.13,1000,0,0,8/18/2024
user_395,26,Delhi,Tablet,357,Medium,1500,55.42,1500,0,0,10/4/2024
user_39,30,Bangalore,Mobile,697,Low,1000,4.91,1000,0,0,8/14/2024
user_358,29,Mumbai,Mobile,473,Medium,1500,33.79,1500,0,0,1/19/2024
user_96,40,Delhi,Desktop,965,High,2000,0.67,2000,0,0,10/8/2024
user_99,42,Bangalore,Tablet,549,High,1000,40.23,1000,0,0,7/29/2024
user_432,37,Hyderabad,Tablet,541,High,1000,80.22,1000,0,0,4/29/2024
user_105,18,Delhi,Tablet,129,Low,500,12.66,500,0,0,1/4/2024
user_313,26,Mumbai,Mobile,152,Low,1500,16.33,1500,1,0,8/7/2024
user_402,24,Mumbai,Tablet,169,Medium,1500,9.81,1500,0,0,2/1/2024
user_313,26,Mumbai,Tablet,343,High,2000,18.93,2000,0,0,12/17/2024
user_62,36,Pune,Desktop,935,Medium,2000,2.13,2000,0,0,1/18/2024
user_127,30,Delhi,Mobile,102,Low,2000,75.49,2000,0,0,2/29/2024
user_211,39,Hyderabad,Desktop,621,Medium,1000,6.32,1000,0,0,7/10/2024
user_294,19,Mumbai,Tablet,43,Low,1000,18.07,1000,0,0,6/6/2024
user_368,38,Mumbai,Desktop,509,High,500,3.66,500,1,0,3/11/2024
user_103,24,Mumbai,Desktop,123,Medium,500,27.87,500,0,0,5/22/2024
user_44,18,Mumbai,Mobile,318,High,1500,33.24,1500,0,0,7/3/2024
user_381,30,Delhi,Mobile,373,Low,1500,40.26,1500,1,0,10/19/2024
user_253,24,Delhi,Desktop,529,High,500,8.59,500,0,0,7/20/2024
user_89,39,Hyderabad,Tablet,615,Low,1000,0.68,2149.06,1,1,6/5/2024
user_112,42,Bangalore,Mobile,963,Low,2000,24.72,2000,0,0,7/13/2024
user_199,35,Mumbai,Desktop,63,Low,2000,8.96,5062.75,1,1,6/4/2024
user_96,21,Mumbai,Desktop,508,Low,1000,7.55,1000,1,0,4/21/2024
user_80,32,Hyderabad,Mobile,153,Low,2000,4.44,2000,1,0,3/21/2024
user_162,22,Mumbai,Mobile,391,Medium,1000,29.75,1000,0,0,6/12/2024
user_127,42,Delhi,Tablet,77,High,500,45.96,500,0,0,3/25/2024
user_386,23,Hyderabad,Tablet,545,Low,1000,12.13,1000,0,0,12/23/2024
user_170,29,Bangalore,Tablet,87,High,1500,8.31,1500,0,0,9/27/2024
user_366,36,Bangalore,Desktop,997,Low,1500,4.67,2606.38,1,1,9/18/2024
user_42,40,Bangalore,Desktop,588,Low,1000,12.11,1000,0,0,5/28/2024
user_109,37,Delhi,Desktop,714,Low,500,65.77,500,0,0,3/4/2024
user_51,43,Delhi,Mobile,805,Low,500,24.55,500,0,0,1/13/2024
user_382,23,Mumbai,Tablet,162,Low,1000,40.54,1000,0,0,1/21/2024
user_99,39,Bangalore,Tablet,328,Low,1500,21.45,1500,0,0,3/16/2024
user_95,26,Mumbai,Desktop,425,Medium,500,11.4,500,1,0,3/12/2024
user_479,18,Pune,Desktop,482,Medium,2000,84.01,2000,0,0,10/25/2024
user_254,18,Hyderabad,Desktop,55,Medium,500,3.96,1497.88,1,1,4/11/2024
user_168,20,Delhi,Tablet,467,Medium,500,1.58,500,0,0,10/6/2024
user_84,39,Delhi,Tablet,25,Medium,2000,24.81,2000,0,0,3/27/2024
user_99,31,Delhi,Tablet,937,Low,500,8.95,500,0,0,7/3/2024
user_402,18,Bangalore,Tablet,974,Medium,1000,44.04,1000,0,0,7/16/2024
user_74,32,Pune,Tablet,749,Low,1500,0.98,1500,0,0,3/15/2024
user_40,34,Hyderabad,Tablet,544,Low,1500,70.62,1500,0,0,2/25/2024
user_29,18,Bangalore,Desktop,619,High,500,44.5,500,0,0,2/9/2024
user_450,18,Delhi,Desktop,248,High,2000,1.58,4937.5,1,1,1/10/2024
user_38,28,Bangalore,Tablet,846,Medium,1000,31.11,1000,1,0,12/20/2024
user_356,44,Mumbai,Desktop,205,Medium,1000,34.46,1000,1,0,4/11/2024
user_413,25,Hyderabad,Mobile,954,Low,2000,19.15,2000,1,0,10/1/2024
user_239,19,Mumbai,Desktop,320,Medium,2000,0.61,2000,0,0,11/12/2024
user_152,20,Bangalore,Desktop,95,Low,2000,35.07,2000,0,0,3/6/2024
user_128,18,Mumbai,Desktop,656,High,1000,13.16,1000,0,0,2/24/2024
user_148,21,Mumbai,Desktop,764,High,500,23.27,500,0,0,6/11/2024
user_140,21,Hyderabad,Tablet,273,Medium,1500,40.86,1500,0,0,3/7/2024
user_474,24,Delhi,Tablet,201,High,2000,4.9,2000,0,0,12/23/2024
user_153,36,Hyderabad,Desktop,912,High,1500,2.9,1500,0,0,9/30/2024
user_204,41,Bangalore,Tablet,169,Low,2000,0.88,2000,0,0,7/14/2024
user_304,40,Mumbai,Desktop,318,High,1000,28.59,1000,0,0,5/17/2024
user_188,31,Mumbai,Desktop,368,High,500,1.33,500,0,0,1/16/2024
user_293,26,Mumbai,Tablet,430,Low,500,64.35,500,0,0,1/8/2024
user_54,41,Hyderabad,Tablet,477,High,1000,3.81,1000,0,0,11/19/2024
user_451,33,Pune,Desktop,749,High,1000,4.36,1000,0,0,1/18/2024
user_123,41,Pune,Desktop,928,Low,1000,30.61,1000,0,0,9/10/2024
user_272,38,Bangalore,Desktop,582,Medium,500,4.42,500,1,0,5/12/2024
user_127,24,Pune,Tablet,265,Low,500,3.12,500,1,0,10/27/2024
user_24,42,Mumbai,Tablet,556,Low,1500,24.66,1500,1,0,10/11/2024
user_458,19,Pune,Desktop,329,Low,1000,16.3,1000,0,0,5/18/2024
user_381,23,Bangalore,Desktop,895,Medium,1000,40.9,1000,1,0,3/26/2024
user_441,39,Mumbai,Mobile,614,High,500,59.88,500,0,0,9/21/2024
user_425,38,Mumbai,Desktop,342,High,2000,15.75,2000,0,0,2/27/2024
user_151,31,Pune,Desktop,519,Low,1500,6.37,1500,0,0,12/27/2024
user_432,20,Pune,Mobile,880,Medium,1000,58.56,1000,0,0,7/1/2024
user_454,18,Pune,Tablet,145,Low,1500,68.39,1500,1,0,8/30/2024
user_475,27,Bangalore,Desktop,592,Medium,2000,3.51,2000,0,0,8/11/2024
user_340,28,Mumbai,Mobile,515,High,500,81.43,500,0,0,7/7/2024
user_303,29,Delhi,Mobile,248,High,2000,37.29,2000,0,0,3/31/2024
user_263,25,Pune,Tablet,193,Low,1000,7.71,1000,0,0,5/25/2024
user_147,43,Pune,Desktop,558,Medium,500,36.6,500,1,0,9/9/2024
user_488,43,Bangalore,Tablet,508,Low,1000,21.03,1000,0,0,9/29/2024
user_460,18,Delhi,Desktop,704,High,500,8.94,500,0,0,6/7/2024
user_334,25,Mumbai,Desktop,423,High,1000,17.9,1000,0,0,1/18/2024
user_350,20,Pune,Desktop,950,High,500,41.71,500,0,0,3/23/2024
user_437,35,Mumbai,Mobile,290,Low,2000,46.27,2000,0,0,6/12/2024
user_262,21,Hyderabad,Mobile,577,Low,1500,49.08,1500,1,0,5/1/2024
user_100,40,Hyderabad,Desktop,707,Medium,1500,11.87,1500,0,0,8/26/2024
user_316,40,Pune,Tablet,813,Medium,500,4.1,874.66,1,1,8/7/2024
user_71,36,Bangalore,Desktop,656,High,500,21.64,500,0,0,3/6/2024
user_158,33,Mumbai,Desktop,432,Medium,1500,5.08,1500,0,0,10/3/2024
user_205,28,Mumbai,Tablet,799,Medium,1000,51.99,1000,0,0,6/6/2024
user_193,41,Hyderabad,Desktop,905,Low,2000,13.02,2000,0,0,11/23/2024
user_485,39,Mumbai,Tablet,77,High,500,0.52,500,0,0,10/11/2024
user_76,44,Hyderabad,Desktop,173,High,1000,15.39,1000,0,0,12/6/2024
user_411,36,Bangalore,Tablet,204,High,2000,23.72,2000,0,0,5/18/2024
user_39,37,Bangalore,Mobile,916,High,1000,63.2,1000,0,0,5/21/2024
user_94,33,Mumbai,Mobile,915,Low,2000,3.08,2000,0,0,10/8/2024
user_111,37,Bangalore,Mobile,390,Medium,2000,30.57,2000,0,0,1/9/2024
user_381,24,Bangalore,Desktop,611,Medium,2000,0.18,2000,0,0,3/18/2024
user_57,39,Delhi,Mobile,537,Medium,500,53.14,500,1,0,10/17/2024
user_465,28,Mumbai,Tablet,873,High,2000,24.19,2000,0,0,8/19/2024
user_133,37,Pune,Mobile,17,Medium,500,18.36,500,0,0,8/20/2024
user_317,23,Hyderabad,Desktop,888,Medium,500,134.2,500,1,0,9/18/2024
user_22,44,Delhi,Tablet,810,Medium,2000,92.78,2000,0,0,3/3/2024
user_38,22,Hyderabad,Tablet,509,Medium,1500,49.77,1500,1,0,4/16/2024
user_322,32,Mumbai,Mobile,189,Medium,2000,1.01,2000,0,0,8/2/2024
user_196,30,Delhi,Tablet,746,Low,1500,28.3,1500,1,0,12/19/2024
user_441,44,Delhi,Mobile,664,Low,500,5.98,500,1,0,9/15/2024
user_413,21,Delhi,Tablet,568,High,2000,20.73,2000,0,0,5/12/2024
user_3,27,Mumbai,Desktop,345,Low,500,30.37,500,0,0,9/26/2024
user_490,39,Bangalore,Mobile,692,Medium,1000,7.99,1000,0,0,1/20/2024
user_493,20,Delhi,Tablet,223,High,500,13.49,500,0,0,5/31/2024
user_409,23,Pune,Desktop,794,Medium,500,15.68,500,0,0,1/10/2024
user_475,38,Delhi,Tablet,67,Low,1000,28.66,1000,0,0,10/15/2024
user_210,43,Delhi,Desktop,567,Medium,500,40.65,500,0,0,11/13/2024
user_230,40,Pune,Desktop,258,Medium,1500,184.76,1500,0,0,10/4/2024
user_122,39,Mumbai,Tablet,525,High,500,67.41,500,1,0,5/22/2024
user_299,37,Mumbai,Desktop,813,Medium,2000,69.19,2000,0,0,4/20/2024
user_99,32,Hyderabad,Tablet,484,Medium,500,136.83,500,0,0,8/4/2024
user_134,26,Bangalore,Tablet,970,Medium,1000,62.81,1000,0,0,8/27/2024
user_416,19,Pune,Tablet,195,High,500,56.99,500,0,0,6/5/2024
user_20,18,Bangalore,Tablet,153,High,500,6.39,500,0,0,12/27/2024
user_308,34,Mumbai,Mobile,141,High,1000,54.64,1000,0,0,6/9/2024
user_430,31,Mumbai,Tablet,929,Medium,1000,15.7,1000,0,0,4/22/2024
user_288,21,Bangalore,Mobile,787,Low,2000,1.56,2000,1,0,1/18/2024
user_363,34,Delhi,Tablet,143,High,500,0.61,500,0,0,5/19/2024
user_420,26,Mumbai,Desktop,507,High,1500,20.09,1500,0,0,2/2/2024
user_240,40,Mumbai,Tablet,850,Low,1000,18.83,1000,0,0,5/16/2024
user_10,20,Bangalore,Mobile,921,Medium,500,9.37,500,0,0,12/29/2024
user_111,40,Mumbai,Mobile,177,Low,1500,12.33,1500,0,0,5/21/2024
user_206,38,Delhi,Tablet,769,Low,2000,0.67,2000,0,0,2/11/2024
user_468,36,Delhi,Desktop,156,Medium,1500,29.2,1500,0,0,2/7/2024
user_479,39,Pune,Tablet,662,Medium,1000,4.45,1000,0,0,11/21/2024
user_443,23,Mumbai,Tablet,106,Low,1000,7.23,1000,0,0,2/26/2024
user_185,31,Hyderabad,Desktop,344,Low,500,65.45,500,0,0,11/8/2024
user_170,18,Pune,Desktop,465,High,2000,52.44,2000,0,0,11/21/2024
user_155,22,Delhi,Tablet,247,High,1500,7.62,2582,1,1,8/14/2024
user_301,35,Hyderabad,Tablet,753,High,2000,34.12,2000,0,0,7/25/2024
user_238,33,Delhi,Mobile,706,Low,1000,15.2,1000,0,0,11/18/2024
user_359,21,Hyderabad,Mobile,909,Medium,2000,35.46,2000,0,0,9/11/2024
user_144,33,Delhi,Desktop,18,High,2000,85.33,2000,0,0,3/31/2024
user_190,29,Mumbai,Tablet,671,Medium,1500,18.85,1500,1,0,2/2/2024
user_286,34,Hyderabad,Mobile,705,Low,1000,11.54,1000,0,0,9/30/2024
user_170,32,Hyderabad,Mobile,253,Medium,1500,16.73,1500,0,0,4/5/2024
user_211,26,Hyderabad,Mobile,182,Medium,2000,20.07,2000,0,0,11/18/2024
user_186,18,Delhi,Mobile,267,High,1000,55.89,1000,0,0,9/3/2024
user_78,18,Hyderabad,Desktop,195,High,2000,39.71,2000,0,0,5/7/2024
user_251,23,Bangalore,Mobile,36,Low,1000,13.21,1000,0,0,7/20/2024
user_155,38,Mumbai,Tablet,600,Low,2000,1.84,5075.98,1,1,12/4/2024
user_418,20,Mumbai,Tablet,64,Low,2000,1.33,2000,0,0,2/11/2024
user_412,35,Delhi,Mobile,121,Medium,2000,11.66,2000,0,0,11/1/2024
user_338,30,Mumbai,Mobile,816,Low,1500,13.67,3521.69,1,1,3/16/2024
user_322,29,Delhi,Mobile,737,Low,1000,32.72,1000,1,0,3/21/2024
user_265,34,Bangalore,Tablet,76,Low,2000,63.68,2000,0,0,10/3/2024
user_437,26,Hyderabad,Tablet,593,High,2000,1.87,2000,0,0,10/10/2024
user_98,36,Hyderabad,Desktop,961,Low,500,68.7,500,0,0,6/22/2024
user_271,31,Bangalore,Tablet,759,High,1500,21.66,1500,0,0,2/17/2024
user_15,26,Mumbai,Tablet,875,High,2000,18.92,2000,0,0,11/25/2024
user_40,37,Bangalore,Tablet,203,High,500,6.75,500,1,0,6/16/2024
user_162,34,Hyderabad,Desktop,195,High,1000,20.85,1000,0,0,9/30/2024
user_465,26,Hyderabad,Mobile,849,Low,1500,0.66,1500,0,0,1/4/2024
user_186,37,Bangalore,Tablet,805,Medium,1500,43.91,1500,0,0,10/26/2024
user_427,40,Hyderabad,Mobile,962,Medium,2000,52.83,2000,0,0,7/1/2024
user_426,35,Hyderabad,Mobile,202,High,500,40.51,500,1,0,6/28/2024
user_454,38,Hyderabad,Desktop,275,Medium,1500,2.38,1500,0,0,3/14/2024
user_237,39,Mumbai,Mobile,890,Low,500,2.58,500,0,0,12/13/2024
user_45,44,Bangalore,Tablet,534,High,1500,6.07,1500,0,0,11/8/2024
user_111,35,Hyderabad,Tablet,258,Low,1500,2.98,1500,0,0,9/20/2024
user_155,27,Pune,Tablet,200,Low,1000,9.61,1615.91,1,1,11/14/2024
user_97,25,Hyderabad,Desktop,764,Low,1000,23.32,1000,0,0,2/21/2024
user_125,29,Delhi,Mobile,583,High,1000,14.83,1000,1,0,12/16/2024
user_55,30,Hyderabad,Mobile,318,High,500,16.66,500,1,0,2/26/2024
user_358,39,Mumbai,Mobile,412,Low,1000,26.7,1000,1,0,4/2/2024
user_146,25,Pune,Desktop,411,Medium,2000,7.9,2000,0,0,9/23/2024
user_175,26,Pune,Tablet,127,Medium,500,10.36,500,0,0,6/1/2024
user_122,32,Hyderabad,Tablet,274,High,1500,1.06,1500,0,0,6/4/2024
user_489,25,Pune,Tablet,723,High,2000,14.07,2000,0,0,2/19/2024
user_292,28,Hyderabad,Mobile,18,Low,1000,50.85,1000,0,0,11/4/2024
user_354,35,Bangalore,Mobile,631,Medium,1500,22.97,1500,0,0,4/23/2024
user_251,32,Pune,Tablet,284,Medium,1500,124.85,1500,1,0,7/17/2024
user_180,29,Hyderabad,Desktop,953,Low,2000,72.66,2000,0,0,5/9/2024
user_486,39,Mumbai,Mobile,813,Medium,1500,23.73,1500,1,0,4/29/2024
user_500,39,Mumbai,Mobile,723,High,1500,16.12,1500,0,0,2/15/2024
user_63,37,Hyderabad,Tablet,549,High,1500,32.88,1500,0,0,9/21/2024
user_170,26,Mumbai,Tablet,31,Low,2000,8.38,2000,0,0,8/19/2024
user_203,43,Bangalore,Mobile,335,Medium,1000,15.04,1000,0,0,7/20/2024
user_13,18,Delhi,Mobile,965,Medium,500,49,500,1,0,11/19/2024
user_374,40,Mumbai,Desktop,400,Low,1000,71.49,1000,0,0,9/19/2024
user_484,31,Pune,Desktop,450,Low,2000,9.33,2000,0,0,9/16/2024
user_400,20,Mumbai,Mobile,418,High,1500,92.61,1500,0,0,6/14/2024
user_330,40,Bangalore,Mobile,120,High,1500,67.7,1500,0,0,1/13/2024
user_190,19,Pune,Desktop,353,High,1000,25.71,1000,0,0,9/21/2024
user_194,31,Bangalore,Tablet,389,Low,1500,41.75,1500,1,0,6/9/2024
user_418,22,Hyderabad,Desktop,755,Low,1000,24.02,1000,0,0,4/6/2024
user_163,38,Hyderabad,Mobile,363,Low,1500,15.15,1500,0,0,2/13/2024
user_482,44,Bangalore,Tablet,395,Medium,1500,28.27,1500,0,0,6/17/2024
user_467,19,Bangalore,Tablet,540,Low,2000,10.32,2000,0,0,1/1/2024
user_492,19,Hyderabad,Tablet,548,High,1000,6.75,1000,0,0,5/17/2024
user_156,36,Delhi,Desktop,473,Medium,500,48.46,500,0,0,11/7/2024
user_129,25,Bangalore,Tablet,961,Medium,1500,4.2,1500,0,0,2/26/2024
user_145,35,Pune,Desktop,623,Low,1000,13.05,1000,1,0,2/18/2024
user_113,29,Pune,Desktop,428,High,1000,18.22,1000,0,0,7/20/2024
user_243,36,Bangalore,Mobile,66,Medium,1500,16.76,1500,1,0,8/14/2024
user_106,22,Mumbai,Desktop,121,Medium,500,11.74,500,0,0,12/30/2024
user_115,36,Hyderabad,Mobile,357,Low,500,20.7,500,0,0,7/3/2024
user_226,39,Pune,Mobile,46,Low,1500,20.02,1500,0,0,12/16/2024
user_413,21,Hyderabad,Mobile,437,Low,2000,3.03,2000,1,0,1/23/2024
user_286,40,Delhi,Tablet,457,Medium,1000,5.45,1000,0,0,7/6/2024
user_460,35,Bangalore,Mobile,968,High,1000,8.59,1000,1,0,2/8/2024
user_221,42,Bangalore,Mobile,219,Medium,1000,30.66,1000,0,0,10/7/2024
user_10,20,Pune,Tablet,842,Medium,500,8.12,500,0,0,4/20/2024
user_411,28,Delhi,Mobile,859,Low,500,6.75,500,0,0,9/3/2024
user_310,21,Mumbai,Desktop,885,High,1000,8.42,1000,0,0,6/21/2024
user_173,18,Pune,Desktop,524,High,1500,27.28,1500,0,0,6/24/2024
user_320,37,Hyderabad,Desktop,93,High,1000,21.83,1000,0,0,7/27/2024
user_338,27,Bangalore,Mobile,208,Low,500,0.28,1212.27,1,1,2/23/2024
user_429,34,Pune,Desktop,402,Low,500,72.6,500,1,0,7/21/2024
user_458,25,Bangalore,Desktop,162,High,1000,9.75,1000,1,0,5/31/2024
user_13,33,Delhi,Desktop,985,High,500,0.29,500,0,0,5/13/2024
user_39,23,Hyderabad,Desktop,681,Low,1500,18.72,1500,0,0,3/7/2024
user_177,41,Delhi,Tablet,769,High,1000,7.92,1000,1,0,12/2/2024
user_315,20,Pune,Desktop,811,High,500,22.68,500,0,0,1/11/2024
user_296,33,Pune,Desktop,292,Medium,2000,27.87,2000,0,0,2/23/2024
user_127,40,Hyderabad,Desktop,897,High,2000,20.56,2000,0,0,4/29/2024
user_338,18,Delhi,Tablet,579,High,1500,0.14,2724.88,1,1,9/15/2024
user_254,41,Delhi,Desktop,394,Low,1000,14.97,1663.8,1,1,6/19/2024
user_499,44,Bangalore,Tablet,913,High,500,2.44,500,1,0,3/25/2024
user_58,31,Delhi,Desktop,141,Medium,1500,0.01,1500,1,0,3/1/2024
user_197,34,Bangalore,Tablet,43,Low,500,5.65,500,1,0,10/25/2024
user_378,27,Bangalore,Desktop,103,High,500,2.21,500,0,0,4/16/2024
user_479,26,Delhi,Mobile,80,Medium,1000,19.58,1000,0,0,8/26/2024
user_363,31,Pune,Mobile,241,Low,2000,15.59,2000,0,0,7/24/2024
user_347,25,Delhi,Desktop,320,Medium,1500,14.16,1500,0,0,3/19/2024
user_374,22,Bangalore,Desktop,351,Medium,500,1.19,500,0,0,9/14/2024
user_417,30,Mumbai,Tablet,360,Medium,1500,15.51,1500,0,0,12/21/2024
user_293,32,Delhi,Mobile,625,Medium,1500,34.08,1500,0,0,1/27/2024
user_260,38,Mumbai,Desktop,18,Low,1000,1.88,1000,0,0,8/3/2024
user_291,34,Bangalore,Mobile,578,Medium,1500,16.17,1500,0,0,3/7/2024
user_224,36,Bangalore,Mobile,503,Low,2000,4.99,2000,1,0,7/6/2024
user_117,21,Pune,Desktop,788,Medium,1000,3.73,1000,0,0,11/5/2024
user_219,34,Bangalore,Desktop,455,Medium,1500,64.65,1500,0,0,12/5/2024
user_297,39,Pune,Desktop,719,Low,500,5.99,500,0,0,4/19/2024
user_455,22,Pune,Tablet,910,Low,1500,3.03,2437.77,1,1,3/19/2024
user_25,43,Bangalore,Desktop,618,High,1000,37.97,1000,1,0,7/19/2024
user_213,20,Pune,Tablet,643,High,1000,7.95,1000,0,0,1/14/2024
user_66,33,Hyderabad,Tablet,550,Medium,1500,3.13,1500,0,0,10/9/2024
user_230,32,Pune,Desktop,361,High,1500,17.21,1500,0,0,12/1/2024
user_87,43,Pune,Mobile,90,Medium,2000,63.4,2000,0,0,7/3/2024
user_130,37,Pune,Mobile,707,High,1500,49.98,1500,0,0,1/3/2024
user_98,25,Bangalore,Mobile,452,High,500,61.29,500,0,0,10/31/2024
user_438,22,Bangalore,Tablet,157,Low,500,20.44,500,0,0,9/18/2024
user_463,28,Delhi,Mobile,747,Medium,1500,0.14,3816.39,1,1,1/12/2024
user_162,33,Mumbai,Tablet,546,High,500,11.19,500,0,0,9/30/2024
user_29,30,Delhi,Mobile,120,Low,2000,32.74,2000,1,0,8/1/2024
user_432,35,Delhi,Desktop,63,High,500,82.16,500,0,0,8/27/2024
user_157,31,Pune,Mobile,930,Low,500,60.75,500,0,0,2/23/2024
user_427,40,Delhi,Mobile,782,High,1000,50.43,1000,1,0,8/3/2024
user_70,21,Delhi,Tablet,718,High,1500,8.95,1500,0,0,8/24/2024
user_432,21,Hyderabad,Mobile,339,Medium,2000,20.68,2000,0,0,2/6/2024
user_104,20,Delhi,Desktop,632,Low,1000,5,2021.02,1,1,3/27/2024
user_267,30,Hyderabad,Tablet,824,Medium,1000,66.73,1000,0,0,1/13/2024
user_343,29,Pune,Desktop,417,High,2000,12.43,2000,0,0,5/5/2024
user_330,28,Bangalore,Mobile,659,Medium,2000,9.8,2000,0,0,7/23/2024
user_412,31,Bangalore,Tablet,490,Low,1000,32.55,1000,0,0,10/13/2024
user_427,21,Delhi,Desktop,491,High,1000,10.33,1000,1,0,1/24/2024
user_174,30,Bangalore,Desktop,309,Medium,1000,11.86,1000,1,0,6/27/2024
user_1,27,Delhi,Tablet,373,Medium,500,26.61,500,0,0,12/5/2024
user_215,21,Mumbai,Mobile,117,High,500,48.27,500,1,0,4/15/2024
user_204,23,Mumbai,Tablet,260,Low,1500,11.83,1500,0,0,5/19/2024
user_110,44,Pune,Tablet,63,High,2000,18.45,2000,1,0,5/23/2024
user_74,37,Delhi,Tablet,291,High,2000,13.08,2000,0,0,12/5/2024
user_470,34,Delhi,Tablet,924,High,500,20.97,500,0,0,5/2/2024
user_45,37,Bangalore,Mobile,678,Medium,500,12.86,500,0,0,8/6/2024
user_13,31,Hyderabad,Desktop,554,Low,500,81.48,500,0,0,10/6/2024
user_213,31,Hyderabad,Mobile,248,High,2000,26.6,2000,0,0,3/28/2024
user_234,19,Pune,Mobile,891,High,2000,3.99,2000,0,0,9/12/2024
user_236,26,Pune,Desktop,996,Medium,1500,11.79,1500,0,0,6/12/2024
user_436,25,Delhi,Tablet,667,Medium,1500,20.21,1500,0,0,12/14/2024
user_136,34,Delhi,Desktop,185,High,500,4.67,500,0,0,10/15/2024
user_494,35,Bangalore,Desktop,13,Low,500,18.58,500,0,0,6/12/2024
user_465,42,Bangalore,Tablet,232,Medium,2000,54.29,2000,0,0,6/21/2024
user_486,40,Pune,Mobile,912,Medium,500,3.36,500,0,0,5/13/2024
user_99,41,Hyderabad,Mobile,302,High,500,78.99,500,0,0,12/23/2024
user_494,30,Delhi,Desktop,584,High,500,10.53,500,0,0,9/22/2024
user_346,20,Mumbai,Tablet,576,Medium,2000,135.42,2000,0,0,5/2/2024
user_402,29,Pune,Desktop,525,High,2000,65.78,2000,0,0,3/5/2024
user_259,35,Bangalore,Tablet,626,Low,2000,14.35,2000,0,0,8/13/2024
user_120,36,Pune,Tablet,37,Medium,1000,17.18,1000,0,0,11/28/2024
user_344,20,Mumbai,Mobile,819,Low,1500,9.93,1500,0,0,8/17/2024
user_448,23,Bangalore,Mobile,703,Medium,2000,20.29,2000,0,0,12/24/2024
user_122,30,Hyderabad,Desktop,952,High,2000,4.51,2000,0,0,4/30/2024
user_39,20,Pune,Desktop,731,Low,2000,2.64,2000,0,0,3/8/2024
user_255,35,Pune,Mobile,229,Medium,1000,1.84,1000,0,0,10/24/2024
user_381,19,Pune,Tablet,615,High,1000,7.51,1000,0,0,8/2/2024
user_419,18,Pune,Desktop,389,Low,1000,11.17,1000,0,0,8/1/2024
user_328,19,Delhi,Mobile,537,High,1500,0.16,1500,1,0,4/17/2024
user_453,40,Pune,Desktop,563,High,1000,58.06,1000,0,0,4/25/2024
user_417,39,Pune,Tablet,527,Low,1500,28.64,1500,1,0,10/19/2024
user_479,40,Hyderabad,Tablet,698,Low,1000,94.13,1000,0,0,3/26/2024
user_65,24,Pune,Tablet,927,Medium,500,37.74,500,0,0,9/15/2024
user_199,26,Pune,Desktop,56,Medium,500,3.59,1367.06,1,1,8/11/2024
user_418,40,Delhi,Mobile,524,Medium,2000,25.2,2000,1,0,11/22/2024
user_343,20,Bangalore,Tablet,749,Medium,2000,0.13,2000,0,0,1/31/2024
