user_id,account_age_days,ticket_price,purchase_time_sec,mouse_velocity_mean,mouse_velocity_std,click_frequency,keystroke_flight_time_ms,navigation_entropy,session_duration_sec,pages_visited,scroll_depth_pct,resale_price,resale_flag,scalper,purchase_date
user_813,315,44.99,45.06,658.24,116.95,0.614,275.2,2.782,85.5,5,76.3,44.99,0,0,2025-05-26
user_4593,600,60.68,16.46,522.61,69.81,1.691,102.1,1.383,32.5,6,58.0,129.48,1,1,2025-04-01
user_3460,780,50.25,32.83,440.41,162.92,0.387,189.2,3.592,133.7,6,60.6,50.25,0,0,2025-02-07
user_1446,335,378.22,26.74,458.25,159.69,1.067,134.2,1.849,10,6,69.6,378.22,0,0,2025-01-01
user_1949,1479,71.27,39.94,261.37,177.25,0.987,220.1,1.724,158.9,8,57.9,71.27,0,0,2025-03-08
user_461,366,85.09,50.92,320.35,93.53,1.148,237.1,1.849,64.4,7,26.2,85.09,0,0,2025-06-30
user_1457,916,240.69,17.76,350.55,120.11,0.778,285.2,3.303,189.8,8,74.0,240.69,0,0,2025-06-13
user_551,1338,40.36,100.52,286.86,124.05,0.728,32.5,1.856,308.8,5,89.3,40.36,0,0,2025-01-01
user_1729,433,91.48,19.99,501.76,227.05,1.161,170.7,2.62,221.9,13,92.8,103.11,1,0,2025-04-12
user_2293,1459,290.12,56.38,276.98,183.11,0.208,172.0,1.24,173.1,7,32.3,290.12,0,0,2025-06-03
user_2630,1053,188.21,29.34,256.65,130.21,0.781,289.4,3.357,357.3,9,59.4,188.21,0,0,2025-02-01
user_2060,1424,169.49,87.35,192.6,146.87,0.386,171.5,2.673,315.8,10,56.7,169.49,0,0,2025-04-21
user_4630,554,13.29,10.4,395.52,37.33,2.004,113.3,0.796,50.9,5,8.6,16.06,1,1,2025-02-20
user_4365,1321,177.2,28.45,359.68,180.17,0.704,171.9,2.674,128.6,7,63.8,177.2,0,0,2025-05-14
user_2149,591,233.91,28.6,374.5,180.07,0.627,290.5,2.748,92.4,10,67.9,233.91,0,0,2025-01-17
user_454,308,102.09,9.6,304.26,227.72,1.104,214.6,1.838,245.9,8,50.2,102.09,0,0,2025-05-14
user_2549,537,57.68,49.97,259.89,171.5,0.716,81.8,2.778,184.3,6,100,57.68,0,0,2025-06-30
user_4083,626,66.12,31.09,432.86,188.44,1.221,56.6,1.044,139.5,10,94.5,52.49,1,0,2025-03-25
user_1173,235,10.45,65.17,237.74,132.03,0.131,159.0,3.168,89.0,6,82.9,10.45,0,0,2025-02-15
user_3045,1000,149.66,52.5,442.12,179.41,0.468,209.4,4.147,142.2,8,64.3,149.66,0,0,2025-04-04
user_3534,1024,62.85,52.44,550.72,245.12,0.916,188.0,3.303,186.1,5,47.6,62.85,0,0,2025-01-30
user_2169,1125,256.94,32.13,461.64,93.37,0.459,145.9,2.365,156.1,4,79.6,256.94,0,0,2025-06-22
user_341,74,291.5,58.04,468.15,49.25,0.411,174.5,2.179,162.6,6,73.7,291.5,0,0,2025-03-22
user_882,1137,421.93,31.09,410.99,118.6,1.508,142.8,2.005,365.3,12,82.6,421.93,0,0,2025-02-08
user_1620,577,437.35,42.48,335.73,116.99,0.297,179.5,3.252,269.1,8,45.1,437.35,0,0,2025-04-19
user_687,1258,37.67,36.22,235.63,126.77,0.519,159.5,1.904,120.0,4,84.3,37.67,0,0,2025-05-13
user_2496,586,420.81,63.65,600.75,140.11,0.811,89.4,2.833,55.1,10,49.5,420.81,0,0,2025-02-13
user_886,960,69.61,29.92,355.11,70.25,1.319,76.5,3.976,223.7,5,50.3,69.61,0,0,2025-06-06
user_3664,45,128.57,60.52,416.37,211.09,0.348,261.6,2.973,104.7,4,64.4,128.57,0,0,2025-04-11
user_286,1352,138.13,47.78,391.6,128.7,0.572,168.7,2.741,156.5,4,88.6,132.86,1,0,2025-02-14
user_2160,829,184.76,32.29,208.01,214.89,1.172,207.0,3.092,71.7,3,68.3,188.87,1,0,2025-02-23
user_3200,642,16.23,20.19,418.38,135.36,1.028,176.4,1.909,251.1,3,50.4,16.23,0,0,2025-03-13
user_1361,636,166.77,48.36,525.26,239.3,0.868,144.8,2.552,195.7,8,76.5,166.77,0,0,2025-02-25
user_2661,395,391.7,23.15,201.27,121.09,1.048,187.4,1.376,170.7,6,60.7,391.7,0,0,2025-03-17
user_1551,386,32.27,48.87,343.25,218.08,0.663,203.6,1.558,246.6,3,58.3,32.27,0,0,2025-06-20
user_3666,1065,171.18,23.85,424.4,209.15,0.98,199.6,2.556,71.5,5,49.0,171.18,0,0,2025-05-31
user_4554,302,189.32,8.06,377.55,101.67,1.55,112.8,1.272,26.6,3,15.1,430.1,1,1,2025-03-20
user_2251,546,189.69,3,495.6,149.42,0.743,102.0,2.851,179.9,12,34.1,189.69,0,0,2025-02-21
user_2235,61,460.8,23.63,287.4,138.35,0.499,330.0,2.004,263.4,8,65.6,460.8,0,0,2025-06-17
user_4113,253,48.89,40.79,275.03,158.78,1.008,205.1,3.263,297.5,6,79.7,48.89,0,0,2025-03-06
user_2882,555,468.54,51.83,316.22,174.75,0.762,181.3,2.426,236.0,6,64.5,468.54,0,0,2025-03-25
user_2999,1243,180.36,39.89,261.05,123.49,1.088,193.6,2.811,131.2,8,59.3,180.36,0,0,2025-05-26
user_1483,835,92.53,35.55,451.32,165.96,0.649,211.9,3.909,186.0,8,90.5,92.53,0,0,2025-05-14
user_777,833,115.76,66.03,326.25,183.73,1.422,150.5,2.573,86.5,6,65.3,115.76,0,0,2025-06-11
user_116,769,102.67,39.49,400.28,90.23,0.703,163.5,1.349,511.3,8,31.2,102.67,0,0,2025-01-07
user_4717,539,185.82,9.89,916.02,80.36,1.705,139.7,0.613,64.5,5,17.0,185.82,0,1,2025-05-11
user_954,66,106.28,20.23,376.87,193.0,0.863,301.0,1.819,364.9,12,70.8,106.28,0,0,2025-01-17
user_1192,246,11.1,26.37,446.68,212.05,1.333,198.6,2.252,151.1,11,100,11.1,0,0,2025-02-13
user_1767,636,26.77,40.9,448.11,124.82,0.797,166.6,2.805,186.4,8,74.5,26.77,0,0,2025-04-08
user_612,273,51.99,5.59,236.66,35.0,0.633,132.3,1.99,30.3,7,71.9,51.99,0,0,2025-01-09
user_2401,61,191.92,60.97,374.21,146.2,0.711,131.4,1.674,225.5,7,64.3,191.92,0,0,2025-06-27
user_1505,680,14.2,47.5,357.57,127.22,0.638,141.0,2.372,155.2,9,38.4,14.2,0,0,2025-01-03
user_2752,1423,162.9,28.93,238.31,97.07,0.927,175.0,2.412,166.8,5,55.3,177.93,1,0,2025-04-20
user_3943,1001,28.91,63.98,399.34,120.39,0.732,155.2,2.132,221.6,6,29.4,28.91,0,0,2025-01-09
user_1756,850,340.58,71.43,511.73,175.23,0.663,30,2.143,265.0,7,70.5,340.58,0,0,2025-01-30
user_2343,986,281.89,29.57,328.58,98.91,0.519,189.7,2.808,212.8,4,62.7,281.89,0,0,2025-04-19
user_3685,352,160.24,66.44,319.33,137.37,1.307,217.1,1.178,257.6,10,66.0,160.24,0,0,2025-06-29
user_2949,1445,168.53,38.16,303.66,147.18,0.893,193.7,1.606,259.6,4,60.7,168.53,0,0,2025-02-23
user_3094,1329,373.89,28.8,439.11,120.53,0.702,189.3,3.097,33.1,5,65.9,373.89,0,0,2025-03-07
user_2831,1459,132.42,40.86,355.89,172.8,0.827,158.0,2.179,196.8,4,82.5,132.42,0,0,2025-06-19
user_888,245,192.03,49.61,334.35,110.36,0.796,251.4,1.168,262.8,13,73.0,192.03,0,0,2025-06-13
user_4892,71,112.66,1.94,2310.37,33.64,3.541,25.8,0.192,12.3,2,7.9,307.05,1,1,2025-02-23
user_2116,588,144.18,85.38,190.1,97.83,0.96,243.2,3.182,295.0,7,55.6,144.18,0,0,2025-06-07
user_4783,597,239.38,13.24,399.53,69.37,2.002,176.1,1.204,41.2,4,53.3,427.86,1,1,2025-05-21
user_4009,1402,162.56,47.35,311.33,259.94,0.712,140.3,3.044,147.0,6,38.8,162.56,0,0,2025-04-04
user_3691,50,180.62,22.38,418.13,141.51,0.446,126.5,1.726,182.2,4,85.7,184.3,1,0,2025-02-18
user_658,712,72.48,60.89,453.94,126.76,0.445,157.2,1.509,185.2,5,92.4,72.48,0,0,2025-06-12
user_1267,1010,127.08,41.64,527.85,224.39,0.84,218.6,2.897,117.2,8,100,111.41,1,0,2025-03-03
user_4780,438,115.06,9.87,658.56,85.18,2.026,80.4,0.408,36.1,5,14.9,179.38,1,1,2025-05-11
user_3579,594,54.54,41.52,516.55,91.97,0.362,129.7,3.116,121.8,7,79.2,54.54,0,0,2025-01-18
user_3251,75,109.97,42.26,54.89,59.57,0.405,107.8,2.159,46.5,7,72.4,112.15,1,0,2025-02-21
user_4913,70,11.07,1.63,1281.46,7.68,4.754,12.3,0.309,14.6,1,23.5,18.77,1,1,2025-04-21
user_2700,467,117.82,33.05,466.67,207.02,0.277,176.6,1.407,296.8,5,100,117.82,0,0,2025-04-28
user_4250,869,40.08,50.95,370.61,182.08,0.773,296.4,1.452,144.4,7,100,40.08,0,0,2025-04-02
user_4893,83,210.98,3.37,2065.12,26.08,2.97,22.0,0.168,12.4,1,7.1,474.29,1,1,2025-03-21
user_3313,289,130.54,27.45,238.29,130.42,1.112,153.0,0.7,62.4,11,58.8,130.54,0,0,2025-06-19
user_2753,717,77.54,51.71,248.81,98.56,1.034,229.9,1.098,285.6,7,93.2,77.54,0,0,2025-03-21
user_3741,1220,31.2,45.64,393.14,158.9,1.307,276.2,2.417,179.5,3,89.8,31.2,0,0,2025-02-18
user_948,770,240.83,67.03,500.67,133.58,0.762,127.9,1.583,307.8,6,57.8,240.83,0,0,2025-05-31
user_3794,35,214.14,60.6,489.3,88.94,0.957,206.9,3.536,119.3,5,51.4,214.14,0,0,2025-02-24
user_4394,343,428.09,64.54,206.64,128.74,1.082,216.1,1.522,151.1,9,70.4,428.09,0,0,2025-02-07
user_4934,38,241.81,0.5,1811.8,27.81,5.497,14.3,0.209,11.6,1,13.0,674.47,1,1,2025-02-13
user_657,167,49.24,51.3,340.22,122.35,0.731,208.1,2.582,96.6,6,11.7,49.24,0,0,2025-05-03
user_236,591,109.82,49.03,133.23,218.31,0.706,139.5,1.633,186.9,12,40.0,109.82,0,0,2025-02-20
user_3849,758,462.22,30.86,255.57,111.84,0.773,46.0,3.139,211.7,11,48.7,462.22,0,0,2025-06-27
user_3837,508,99.55,68.66,274.38,87.57,0.791,161.1,2.849,209.7,4,90.3,99.55,0,0,2025-05-21
user_4849,469,128.86,11.01,719.82,82.24,1.575,64.5,1.278,49.7,2,34.9,160.08,1,1,2025-03-21
user_559,718,110.07,51.42,167.71,198.91,0.68,233.8,2.75,239.4,7,59.7,110.07,0,0,2025-06-09
user_57,32,231.39,31.05,283.86,166.71,0.474,257.0,1.547,72.2,5,21.3,231.39,0,0,2025-05-12
user_4153,794,78.32,41.03,321.92,176.71,0.773,258.8,3.415,152.6,6,41.4,78.32,0,0,2025-01-04
user_1335,98,179.24,33.66,276.38,158.39,0.435,228.5,3.077,187.7,6,44.2,179.24,0,0,2025-02-04
user_549,1090,125.87,25.92,483.58,170.96,1.103,77.9,2.034,207.9,5,94.4,125.87,0,0,2025-01-03
user_4511,1020,202.99,24.51,557.54,93.97,0.951,170.7,1.817,296.8,7,56.6,202.99,0,0,2025-04-04
user_1536,1391,69.79,65.02,309.68,117.25,0.588,261.0,1.715,73.7,4,48.7,69.79,0,0,2025-06-25
user_4746,691,32.85,17.01,415.19,77.62,0.886,111.9,1.445,52.8,2,23.9,32.85,0,1,2025-06-01
user_1843,70,207.65,75.85,301.1,116.9,1.145,120.6,2.848,312.9,12,36.8,207.65,0,0,2025-04-19
user_4261,415,11.98,43.24,416.64,164.98,0.848,235.7,3.695,136.3,8,98.7,11.98,0,0,2025-05-04
user_3294,84,125.86,40.82,320.26,164.93,0.234,174.8,1.805,22.9,6,69.2,125.86,0,0,2025-06-25
user_2726,427,267.87,20.74,292.38,231.35,0.81,222.2,2.23,272.7,5,16.7,267.87,0,0,2025-04-07
user_596,1025,100.28,49.75,245.65,170.64,1.696,32.1,3.276,10,7,60.0,100.28,0,0,2025-03-10
user_3052,175,23.9,24.79,350.59,171.47,0.683,182.8,1.333,154.0,6,46.9,23.9,0,0,2025-05-11
user_2931,1359,106.6,36.38,115.7,109.2,0.905,177.7,2.006,246.9,5,40.9,106.6,0,0,2025-04-19
user_4040,118,56.27,54.23,178.59,146.91,1.155,220.0,1.257,321.3,7,78.8,56.27,0,0,2025-05-08
user_2416,1193,113.33,66.51,416.37,181.65,0.102,241.1,2.14,104.5,6,70.8,113.33,0,0,2025-04-09
user_2903,686,459.01,69.2,398.06,134.89,0.308,83.9,2.064,272.3,5,71.3,459.01,0,0,2025-01-13
user_63,325,124.11,13.3,426.4,196.44,1.068,169.5,2.092,58.0,9,88.8,124.11,0,0,2025-01-04
user_2316,1432,108.23,41.65,297.08,156.27,0.734,194.2,1.982,293.0,4,83.2,108.23,0,0,2025-01-23
user_1730,1414,112.75,55.21,336.27,199.19,0.785,335.1,1.978,163.7,8,45.6,112.75,0,0,2025-01-13
user_3260,609,69.87,17.5,182.09,171.91,0.957,181.3,2.213,137.0,9,73.5,69.87,0,0,2025-02-01
user_4884,12,88.78,2.09,1351.67,29.76,3.552,19.7,0.367,6.5,1,15.1,88.78,0,1,2025-06-10
user_2249,1061,146.88,82.51,427.77,204.82,0.776,244.5,1.375,242.8,5,75.6,146.88,0,0,2025-02-24
user_3587,1243,36.21,35.07,164.92,190.78,0.143,182.4,2.583,103.3,5,58.0,36.21,0,0,2025-01-05
user_4291,1117,192.81,3,557.21,121.55,0.785,85.9,1.136,188.1,8,67.6,192.81,0,0,2025-04-22
user_4705,472,293.4,11.58,734.89,90.82,1.562,132.0,1.236,17.8,5,35.0,561.11,1,1,2025-04-17
user_282,654,63.36,54.87,337.53,115.9,1.286,114.5,2.819,224.8,7,64.8,63.36,0,0,2025-01-22
user_1548,661,17.1,34.18,309.79,100.15,0.678,179.8,1.657,160.2,6,93.2,17.1,0,0,2025-06-26
user_464,1132,50.74,58.82,451.62,100.97,0.992,152.6,2.145,67.0,13,50.7,50.74,0,0,2025-01-06
user_4128,323,144.09,48.67,422.0,186.22,0.816,108.5,2.427,309.3,13,98.5,144.09,0,0,2025-02-27
user_636,605,279.63,44.81,440.41,148.64,0.886,144.0,2.106,22.1,8,52.4,279.63,0,0,2025-03-05
user_3086,869,60.82,45.42,255.83,115.42,1.026,187.8,1.341,279.2,5,60.1,60.82,0,0,2025-02-06
user_791,1415,44.51,64.71,468.82,108.8,0.925,222.9,1.928,31.1,11,46.2,44.51,0,0,2025-03-17
user_215,144,292.17,74.8,46.19,84.8,0.264,270.5,2.994,177.0,5,51.4,292.17,0,0,2025-05-17
user_1920,515,220.63,56.39,271.01,128.73,0.82,157.8,3.708,62.3,7,41.1,220.63,0,0,2025-04-17
user_3319,689,145.18,65.24,332.68,149.28,0.67,198.3,2.089,212.2,9,52.3,145.18,0,0,2025-01-31
user_1087,737,81.65,40.52,334.29,110.43,0.972,227.3,3.091,244.8,8,4.0,81.65,0,0,2025-04-07
user_4824,405,36.28,13.6,456.8,74.03,1.44,69.6,1.776,41.4,2,22.3,36.28,0,1,2025-04-29
user_3502,942,135.02,51.96,242.64,196.59,0.839,167.0,1.79,295.4,7,57.2,135.02,0,0,2025-05-02
user_4120,1115,298.83,53.26,500.11,122.67,1.343,94.2,2.6,128.5,4,100,298.83,0,0,2025-02-04
user_1950,1017,157.28,27.07,402.74,53.04,0.765,253.5,2.841,108.1,7,68.4,157.28,0,0,2025-03-04
user_1435,254,111.8,38.23,236.59,105.79,1.018,206.0,3.49,216.4,8,28.3,111.8,0,0,2025-05-25
user_3380,1292,39.87,44.31,290.91,209.72,0.93,204.0,3.05,209.7,8,70.1,39.87,0,0,2025-06-29
user_4011,1093,316.81,23.55,330.74,72.63,0.664,113.2,1.907,202.7,9,68.9,316.81,0,0,2025-01-13
user_3382,441,144.07,58.12,96.15,198.96,0.867,138.6,3.877,145.1,7,30.9,144.07,0,0,2025-01-06
user_2960,413,70.99,21.02,289.1,99.16,0.841,202.5,2.852,143.6,5,71.7,70.99,0,0,2025-04-09
user_583,538,254.44,43.12,391.97,250.0,0.611,174.9,2.3,156.1,6,71.3,254.44,0,0,2025-06-20
user_727,1016,279.65,42.79,464.96,195.81,0.324,173.5,2.211,76.5,7,75.6,279.65,0,0,2025-05-25
user_1651,219,32.02,51.25,399.81,246.64,0.946,73.9,1.544,396.4,8,61.3,32.02,0,0,2025-03-09
user_4442,529,72.95,44.07,300.31,175.24,0.739,219.2,2.166,148.4,7,36.0,72.95,0,0,2025-03-22
user_432,740,130.33,31.14,426.98,154.36,1.335,194.9,2.993,86.2,6,39.3,130.33,0,0,2025-05-02
user_1215,1464,34.88,37.09,240.22,99.65,0.409,292.1,4.351,192.0,6,71.2,34.88,0,0,2025-03-28
user_3877,122,248.82,54.74,449.12,60.96,1.211,208.4,2.118,332.2,10,39.2,248.82,0,0,2025-01-08
user_2915,117,219.62,44.63,208.97,158.69,0.524,211.0,2.334,191.3,5,78.1,208.56,1,0,2025-04-10
user_292,337,46.3,56.5,337.71,125.43,0.867,288.7,2.33,78.6,6,67.9,46.3,0,0,2025-02-24
user_3124,153,98.89,60.9,413.81,100.86,0.668,182.7,2.754,211.9,6,85.3,98.89,0,0,2025-03-01
user_1599,999,205.02,45.49,415.71,197.65,1.052,239.3,4.325,183.1,9,70.7,205.02,0,0,2025-04-22
user_2025,61,43.32,25.71,521.14,139.71,0.781,184.6,3.26,93.4,5,53.0,43.32,0,0,2025-04-25
user_796,217,422.98,55.21,434.67,194.51,0.921,180.0,2.926,170.8,9,44.8,422.98,0,0,2025-02-25
user_1906,1222,57.56,32.54,460.9,115.35,1.236,149.6,2.383,222.0,5,46.4,57.56,0,0,2025-01-01
user_1790,887,125.75,43.93,409.9,168.12,0.816,131.4,2.681,334.2,10,59.5,125.75,0,0,2025-06-30
user_1707,199,54.2,82.81,404.3,93.31,0.836,228.1,2.873,154.0,6,81.7,54.2,0,0,2025-02-26
user_417,742,116.83,51.26,475.81,287.17,1.212,167.9,4.031,10,7,37.6,116.83,0,0,2025-03-19
user_2207,150,48.11,54.14,225.83,170.0,0.762,101.0,1.589,25.0,6,68.9,48.11,0,0,2025-05-31
user_4503,464,97.9,77.23,514.12,57.43,0.539,177.0,3.103,149.1,9,54.6,97.9,0,0,2025-06-13
user_4950,82,152.0,4.12,1712.31,12.34,3.473,23.8,0.165,7.4,3,13.7,283.27,1,1,2025-04-24
user_4617,618,36.46,11.11,479.86,109.19,1.494,97.3,0.765,8.7,3,65.2,36.46,0,1,2025-05-23
user_209,1081,15.98,66.23,381.62,122.05,1.363,145.1,1.551,140.8,4,93.5,15.98,0,0,2025-04-12
user_96,546,248.48,26.09,552.89,93.59,0.602,248.7,2.968,244.8,12,58.7,248.48,0,0,2025-03-14
user_3532,1272,74.05,31.06,181.3,177.52,0.552,194.7,3.818,280.7,10,58.8,74.05,0,0,2025-03-02
user_3363,511,34.55,41.98,325.5,182.51,0.924,173.0,2.735,307.7,8,96.3,34.55,0,0,2025-02-22
user_2489,1496,433.41,13.33,492.75,124.39,1.107,134.1,3.928,206.1,7,47.0,433.41,0,0,2025-01-23
user_4755,307,130.18,8.15,521.1,66.41,2.611,97.2,1.027,84.3,6,30.2,130.18,0,1,2025-03-02
user_580,1017,10.35,49.48,461.52,121.36,0.307,173.2,1.251,177.0,3,98.4,10.35,0,0,2025-06-20
user_3961,1356,53.81,79.79,565.01,168.34,0.696,261.3,3.785,10,5,36.3,53.81,0,0,2025-02-19
user_123,1213,178.48,48.94,564.91,289.82,0.197,205.5,2.153,180.6,6,50.7,178.48,0,0,2025-03-25
user_1575,1418,19.55,23.35,323.19,228.0,0.662,272.5,2.764,172.1,7,91.8,19.55,0,0,2025-05-01
user_2390,780,63.53,95.44,292.17,138.43,0.707,80.4,3.715,178.7,4,70.7,63.53,0,0,2025-03-28
user_4187,721,167.82,37.13,391.5,238.75,0.932,89.6,2.856,253.3,8,66.5,167.82,0,0,2025-03-31
user_1800,1391,37.76,52.33,540.71,174.98,0.982,206.4,2.239,209.2,6,70.4,37.76,0,0,2025-05-21
user_4914,76,279.23,1.46,1727.65,10.78,2.8,17.3,0.16,10.2,1,0,279.23,0,1,2025-03-07
user_1739,711,407.26,40.76,284.84,177.18,0.731,162.5,2.089,245.5,8,50.5,407.26,0,0,2025-01-08
user_3994,1434,11.92,8.51,475.28,144.58,0.484,207.9,2.052,264.3,5,59.6,11.92,0,0,2025-04-07
user_824,698,86.01,24.04,519.22,139.67,1.017,140.3,2.822,175.5,10,64.9,96.99,1,0,2025-01-20
user_2164,754,169.56,28.17,272.16,199.18,0.943,174.0,3.789,149.3,14,100,169.56,0,0,2025-06-28
user_278,1435,50.67,64.79,324.77,168.64,1.303,215.7,1.522,138.0,5,63.9,50.67,0,0,2025-01-19
user_1096,449,341.79,55.87,360.61,103.38,0.91,139.2,2.0,309.7,6,66.9,341.79,0,0,2025-03-03
user_2361,721,124.83,72.85,517.04,191.69,0.999,153.8,2.929,305.8,6,42.1,124.83,0,0,2025-06-05
user_895,770,293.9,40.2,324.25,171.81,0.228,115.4,2.184,70.2,8,45.4,293.9,0,0,2025-04-23
user_1074,873,165.01,40.85,263.41,149.16,0.796,179.6,1.882,10,8,53.8,165.01,0,0,2025-02-25
user_2001,109,130.77,49.21,127.75,179.06,0.983,169.0,3.175,221.0,7,80.0,130.77,0,0,2025-03-15
user_1449,143,48.38,37.65,409.2,158.67,0.808,213.3,2.797,200.2,9,76.2,48.38,0,0,2025-02-26
user_4602,629,246.4,9.77,544.94,80.55,1.105,106.0,1.914,52.0,4,8.8,246.4,0,1,2025-06-11
user_1529,841,108.0,24.2,403.7,239.46,0.278,199.2,3.333,116.1,4,63.0,108.0,0,0,2025-01-07
user_2639,1010,42.52,16.36,265.72,183.66,0.962,181.0,1.484,270.1,8,86.1,42.52,0,0,2025-02-23
user_2474,535,134.9,83.42,135.51,102.97,0.653,156.5,2.104,15.9,12,38.6,134.9,0,0,2025-06-24
user_870,1092,61.28,55.28,353.29,132.29,0.995,66.1,2.091,106.5,6,71.8,61.28,0,0,2025-02-02
user_91,332,36.59,11.23,403.01,214.22,0.828,92.6,3.109,319.0,6,65.9,36.59,0,0,2025-06-15
user_100,509,98.21,64.23,398.62,97.51,0.946,130.6,4.682,95.3,6,61.1,98.21,0,0,2025-04-25
user_3388,439,233.87,32.82,327.31,182.86,1.195,251.9,1.361,266.4,5,74.8,233.87,0,0,2025-05-24
user_1749,1308,61.26,57.49,385.97,165.4,1.006,201.3,3.741,166.0,6,54.4,61.26,0,0,2025-04-28
user_3843,986,206.73,33.79,406.77,214.56,0.76,139.9,2.742,209.9,8,32.0,145.0,1,0,2025-05-14
user_1573,1318,192.32,39.13,359.1,171.62,0.522,60.5,2.791,98.5,4,40.3,192.32,0,0,2025-06-27
user_11,205,272.4,12.94,496.61,141.5,1.11,242.6,2.954,162.3,7,24.5,272.4,0,0,2025-01-21
user_1323,212,90.1,57.97,447.79,116.52,1.031,177.3,2.416,197.0,5,59.4,90.1,0,0,2025-03-21
user_936,933,88.64,49.52,600.21,68.06,1.166,154.4,4.288,10,10,74.8,88.64,0,0,2025-04-03
user_1300,260,123.21,32.17,439.59,211.87,0.827,167.6,1.096,150.9,9,71.1,123.21,0,0,2025-01-13
user_1189,163,56.56,53.18,262.83,65.85,0.517,231.6,2.282,269.3,6,76.3,56.56,0,0,2025-06-15
user_2423,603,332.28,16.15,283.49,129.94,1.232,78.9,2.133,186.3,6,77.6,332.28,0,0,2025-06-24
user_4074,443,171.64,57.92,357.42,99.02,1.157,115.8,2.851,172.4,5,64.1,171.64,0,0,2025-01-17
user_173,1354,131.45,35.11,474.38,138.66,1.032,183.1,1.535,172.7,7,45.7,131.45,0,0,2025-06-23
user_4098,1426,281.79,28.82,566.68,164.78,0.653,240.7,3.563,217.3,6,76.5,281.79,0,0,2025-06-23
user_2615,1280,62.58,44.12,399.79,143.46,1.011,31.8,3.636,122.9,4,65.0,62.58,0,0,2025-02-01
user_1093,828,72.58,41.53,280.28,179.54,0.935,152.5,2.808,40.4,6,52.6,72.58,0,0,2025-06-11
user_2519,501,52.72,23.3,419.89,197.3,1.192,270.1,2.462,148.8,10,46.1,52.72,0,0,2025-03-31
user_963,157,123.14,59.76,294.71,167.64,1.043,81.2,2.125,194.2,10,64.0,123.14,0,0,2025-05-20
user_2971,148,32.64,70.69,448.03,187.6,1.029,107.6,2.137,91.6,6,72.9,32.64,0,0,2025-04-28
user_4024,1060,71.31,9.37,63.29,222.01,0.421,210.3,2.552,228.5,7,68.6,71.31,0,0,2025-04-19
user_3820,1004,47.73,43.18,271.06,177.22,0.955,209.2,2.675,276.5,5,98.0,47.73,0,0,2025-01-31
user_4386,832,172.19,46.43,457.8,108.34,0.669,192.1,2.626,236.7,7,86.1,172.19,0,0,2025-03-02
user_1976,285,111.95,32.98,466.27,211.34,1.096,204.0,3.891,129.6,5,39.8,111.95,0,0,2025-03-05
user_3043,669,67.12,16.67,300.38,191.46,1.356,131.3,0.702,242.8,5,44.9,67.12,0,0,2025-03-30
user_2594,291,74.3,25.58,393.54,45.5,0.65,108.8,1.82,172.4,9,68.7,74.3,0,0,2025-04-18
user_799,1293,149.84,45.61,459.38,131.76,1.015,269.8,3.362,186.5,7,82.2,149.84,0,0,2025-02-24
user_4196,1500,109.26,40.03,593.36,172.29,0.518,169.3,1.426,303.7,8,59.6,109.26,0,0,2025-02-10
user_4325,553,127.27,43.11,54.94,104.35,1.142,222.2,1.853,251.0,4,39.9,127.27,0,0,2025-01-30
user_3740,1215,150.4,44.54,332.94,79.78,0.518,156.4,2.07,128.1,8,79.8,150.4,0,0,2025-03-22
user_2512,588,274.62,69.83,273.4,200.47,0.592,265.9,3.437,185.2,5,79.3,274.62,0,0,2025-04-11
user_4610,187,132.31,17.93,942.78,90.36,2.036,89.0,1.71,57.6,4,40.0,304.32,1,1,2025-04-18
user_3560,1159,209.78,43.07,221.29,120.14,0.713,205.3,1.534,217.3,8,74.1,209.78,0,0,2025-02-23
user_3692,1223,136.98,75.38,369.89,150.5,1.026,182.1,3.986,104.3,6,53.1,136.98,0,0,2025-02-26
user_237,1440,10.55,25.44,573.97,180.1,0.839,139.1,2.602,243.2,5,51.1,10.55,0,0,2025-03-08
user_2912,631,92.45,74.88,159.46,36.15,0.394,162.3,1.058,92.2,8,66.9,72.97,1,0,2025-01-28
user_2468,584,88.72,64.4,466.47,161.06,0.613,199.1,2.783,62.1,13,50.4,88.72,0,0,2025-03-20
user_2296,246,84.94,49.1,301.94,108.97,0.289,234.7,3.03,234.2,7,62.3,84.94,0,0,2025-03-09
user_2103,436,253.98,88.15,359.23,144.81,0.837,55.5,3.447,322.5,5,35.2,253.98,0,0,2025-06-27
user_1289,1333,155.89,20.33,322.35,28.51,0.42,129.0,3.412,252.6,6,44.5,155.89,0,0,2025-05-12
user_3011,1252,33.36,47.39,433.51,129.68,0.707,163.4,2.085,21.1,3,54.2,33.36,0,0,2025-01-24
user_1601,1230,53.52,22.39,382.28,215.13,0.857,90.2,2.486,10,8,79.8,51.88,1,0,2025-06-15
user_3366,302,123.37,52.29,425.23,127.92,0.864,89.4,2.942,275.7,6,35.9,123.37,0,0,2025-05-19
user_944,460,11.59,74.18,286.93,205.48,0.603,186.0,3.588,170.7,5,57.9,11.59,0,0,2025-03-01
user_1521,478,95.0,21.68,327.7,235.04,0.917,221.3,1.849,215.4,5,76.7,95.0,0,0,2025-05-24
user_2597,804,114.28,33.04,399.91,176.28,1.049,184.2,3.411,133.8,5,68.3,114.28,0,0,2025-05-28
