user_id,account_age_days,ticket_price,purchase_time_sec,mouse_velocity_mean,mouse_velocity_std,click_frequency,keystroke_flight_time_ms,navigation_entropy,session_duration_sec,pages_visited,scroll_depth_pct,resale_price,resale_flag,scalper,purchase_date
user_4040,118,56.27,54.23,183.3488,150.9845,1.0955,217.3317,1.3786,332.9966,7,79.5924,56.27,0,0,2025-05-08
user_2416,1193,113.33,66.51,419.4833,189.1698,0.1019,225.0631,2.2532,110.2052,6,77.0733,113.33,0,0,2025-04-09
user_2903,686,459.01,69.2,419.7663,133.0087,0.3166,80.4847,2.1871,267.9535,5,65.7943,459.01,0,0,2025-01-13
user_63,325,124.11,13.3,429.7315,201.2897,1.018,166.2713,2.0446,54.8377,9,98.6664,124.11,0,0,2025-01-04
user_2316,1432,108.23,41.65,279.0487,141.903,0.7695,182.7348,1.9664,279.1162,4,88.8075,108.23,0,0,2025-01-23
user_1730,1414,112.75,55.21,321.7409,216.0543,0.7779,328.9205,1.8665,168.6713,8,43.9208,112.75,0,0,2025-01-13
user_3260,609,69.87,17.5,178.2783,173.2303,1.0684,181.7766,2.2969,132.9843,9,70.9214,69.87,0,0,2025-02-01
user_4884,12,88.78,2.09,1311.1254,31.8743,3.8395,21.1339,0.3717,6.9241,1,14.6802,88.78,0,1,2025-06-10
user_2249,1061,146.88,82.51,434.7698,224.5202,0.7262,232.7108,1.3705,239.2522,5,74.7208,146.88,0,0,2025-02-24
user_3587,1243,36.21,35.07,176.1212,186.4611,0.1346,187.4507,2.7371,94.3132,5,53.4241,36.21,0,0,2025-01-05
user_4291,1117,192.81,3,540.4269,114.7812,0.7611,80.3838,1.1242,194.2682,8,63.3991,192.81,0,0,2025-04-22
user_4705,472,293.4,11.58,733.8697,88.9069,1.5124,134.1402,1.1945,18.6507,5,37.6086,561.11,1,1,2025-04-17
user_282,654,63.36,54.87,345.8704,128.2393,1.1492,116.7397,2.937,220.6086,7,64.2915,63.36,0,0,2025-01-22
user_1548,661,17.1,34.18,313.2471,112.0216,0.6963,185.258,1.5441,153.6108,6,98.5803,17.1,0,0,2025-06-26
user_464,1132,50.74,58.82,453.2572,106.3357,1.0345,144.4593,2.0906,63.6504,13,51.9865,50.74,0,0,2025-01-06
user_4128,323,144.09,48.67,447.5696,187.4283,0.8015,105.1268,2.3303,319.722,13,100.3954,144.09,0,0,2025-02-27
user_636,605,279.63,44.81,452.0597,143.787,0.9267,139.7571,2.0299,21.0426,8,53.1323,279.63,0,0,2025-03-05
user_3086,869,60.82,45.42,264.6272,122.2482,1.0191,191.0028,1.383,251.8256,5,62.5853,60.82,0,0,2025-02-06
user_791,1415,44.51,64.71,437.4471,108.5883,0.873,241.3968,1.9466,30.4189,11,48.8255,44.51,0,0,2025-03-17
user_215,144,292.17,74.8,44.9931,90.9513,0.2479,285.7787,2.8911,188.9659,5,51.7052,292.17,0,0,2025-05-17
user_1920,515,220.63,56.39,283.2925,134.5068,0.8528,157.8223,3.6782,62.682,7,46.6943,220.63,0,0,2025-04-17
user_3319,689,145.18,65.24,350.7877,137.0062,0.645,184.3164,2.0149,225.996,9,51.0787,145.18,0,1,2025-01-31
user_1087,737,81.65,40.52,339.0348,104.1471,1.0657,249.987,3.0277,243.454,8,3.914,81.65,0,0,2025-04-07
user_4824,405,36.28,13.6,447.5594,74.0063,1.3426,70.0621,1.7982,40.0802,2,21.4472,36.28,0,1,2025-04-29
user_3502,942,135.02,51.96,250.1885,183.0549,0.7585,165.2839,1.8424,305.3385,7,58.1599,135.02,0,0,2025-05-02
user_4120,1115,298.83,53.26,519.3504,116.0921,1.3412,94.8616,2.6597,137.7932,4,93.9131,298.83,0,0,2025-02-04
user_1950,1017,157.28,27.07,382.17,46.7011,0.6975,262.3783,2.8605,104.901,7,70.8087,157.28,0,0,2025-03-04
user_1435,254,111.8,38.23,233.7555,103.6066,1.0423,221.4511,3.4841,210.793,8,26.9977,111.8,0,0,2025-05-25
user_3380,1292,39.87,44.31,257.5441,205.1722,0.9363,201.843,3.0151,216.0489,8,64.3457,39.87,0,0,2025-06-29
user_4011,1093,316.81,23.55,317.4616,75.7684,0.6296,111.0676,2.0422,209.1411,9,69.3413,316.81,0,0,2025-01-13
user_3382,441,144.07,58.12,91.8937,204.0,0.8384,136.0082,3.8575,137.0958,7,33.0822,144.07,0,0,2025-01-06
user_2960,413,70.99,21.02,271.9012,98.9623,0.9154,189.3994,2.8986,142.0477,5,75.1594,70.99,0,0,2025-04-09
user_583,538,254.44,43.12,409.9102,236.0084,0.6316,175.2454,2.485,150.005,6,73.111,254.44,0,0,2025-06-20
user_727,1016,279.65,42.79,449.1954,205.3992,0.3649,172.8282,2.153,69.8818,7,70.123,279.65,0,0,2025-05-25
user_1651,219,32.02,51.25,424.7921,235.9135,0.8842,67.65,1.4889,434.5834,8,56.3757,32.02,0,0,2025-03-09
user_4442,529,72.95,44.07,289.4423,172.6412,0.7433,212.2062,2.2853,137.5078,7,35.9043,72.95,0,0,2025-03-22
user_432,740,130.33,31.14,408.2704,157.2191,1.2711,182.5769,3.1396,86.6156,6,41.7495,130.33,0,0,2025-05-02
user_1215,1464,34.88,37.09,234.1656,103.4339,0.4176,256.0366,4.6451,184.394,6,69.8544,34.88,0,0,2025-03-28
user_3877,122,248.82,54.74,444.2701,59.2007,1.2613,202.1022,2.1417,352.3948,10,38.3604,248.82,0,0,2025-01-08
user_2915,117,219.62,44.63,207.994,145.2267,0.5666,206.5097,2.3388,181.8984,5,80.0393,208.56,1,0,2025-04-10
user_292,337,46.3,56.5,338.5168,133.0596,0.8991,302.6196,2.3519,75.3628,6,66.7535,46.3,0,0,2025-02-24
user_3124,153,98.89,60.9,438.6827,102.1886,0.5614,176.1992,2.7492,212.0516,6,91.171,98.89,0,0,2025-03-01
user_1599,999,205.02,45.49,450.232,211.6051,1.015,224.954,4.2397,188.1334,9,69.9796,205.02,0,0,2025-04-22
user_2025,61,43.32,25.71,496.8678,136.2469,0.8058,176.7881,3.2784,96.1442,5,56.8006,43.32,0,0,2025-04-25
user_796,217,422.98,55.21,438.1017,196.263,0.8672,188.7014,2.9144,170.4712,9,44.847,422.98,0,0,2025-02-25
user_1906,1222,57.56,32.54,429.639,111.0932,1.1838,158.581,2.2839,239.8418,5,48.7827,57.56,0,0,2025-01-01
user_1790,887,125.75,43.93,376.2638,165.9152,0.8167,130.5889,2.9282,337.9703,10,61.6214,125.75,0,0,2025-06-30
user_1707,199,54.2,82.81,403.9745,92.8196,0.9634,215.9006,2.8535,162.0422,6,76.9054,54.2,0,0,2025-02-26
user_417,742,116.83,51.26,466.7854,288.3523,1.301,168.2217,3.7878,9.3824,7,37.5619,116.83,0,0,2025-03-19
user_2207,150,48.11,54.14,229.976,174.975,0.8447,108.4015,1.6151,23.7564,6,70.2301,48.11,0,0,2025-05-31
user_4503,464,97.9,77.23,505.0547,54.0095,0.5399,179.1749,3.115,147.959,9,55.3858,97.9,0,0,2025-06-13
user_4950,82,152.0,4.12,1772.4642,12.6175,3.5818,24.5194,0.1683,6.7844,3,13.8554,283.27,1,0,2025-04-24
user_4617,618,36.46,11.11,480.3055,102.4644,1.3227,102.0486,0.746,7.681,3,64.2814,36.46,0,1,2025-05-23
user_209,1081,15.98,66.23,351.6468,125.7739,1.3697,151.2973,1.493,140.9275,4,88.5275,15.98,0,0,2025-04-12
user_96,546,248.48,26.09,573.7256,92.8023,0.5962,244.0666,2.9255,256.5682,12,60.9553,248.48,0,0,2025-03-14
user_3532,1272,74.05,31.06,178.8559,179.8256,0.5546,199.2935,3.9894,277.3846,10,61.8385,74.05,0,0,2025-03-02
user_3363,511,34.55,41.98,342.5013,174.4234,0.864,170.9587,2.7748,336.1347,8,101.6834,34.55,0,0,2025-02-22
user_2489,1496,433.41,13.33,500.3635,129.8705,1.0785,144.6824,3.8235,203.1829,7,46.2502,433.41,0,0,2025-01-23
user_4755,307,130.18,8.15,516.7043,62.1591,2.539,96.7248,0.9586,83.8951,6,29.1227,130.18,0,1,2025-03-02
user_580,1017,10.35,49.48,462.0814,128.9444,0.2919,176.1136,1.131,180.4307,3,105.1839,10.35,0,0,2025-06-20
user_3961,1356,53.81,79.79,574.0449,173.9158,0.6604,287.0241,3.6318,10.5539,5,33.02,53.81,0,0,2025-02-19
user_123,1213,178.48,48.94,567.4482,287.5016,0.2002,219.2452,2.2872,178.7278,6,48.6626,178.48,0,0,2025-03-25
user_1575,1418,19.55,23.35,320.3936,226.638,0.6564,279.7952,2.8177,173.0252,7,98.8132,19.55,0,0,2025-05-01
user_2390,780,63.53,95.44,297.9246,147.7121,0.6915,76.3899,3.8978,179.1715,4,67.589,63.53,0,0,2025-03-28
user_4187,721,167.82,37.13,407.2987,227.8756,0.9396,88.9388,2.9103,249.1857,8,68.5969,167.82,0,0,2025-03-31
user_1800,1391,37.76,52.33,579.7264,184.8298,0.9653,206.1933,2.126,213.5567,6,72.6473,37.76,0,0,2025-05-21
user_4914,76,279.23,1.46,1643.3645,11.7182,2.7809,17.7253,0.1506,9.5219,1,0,279.23,0,1,2025-03-07
user_1739,711,407.26,40.76,269.8106,181.9897,0.7387,186.9925,2.0292,239.9212,8,52.9551,407.26,0,0,2025-01-08
user_3994,1434,11.92,8.51,435.5823,144.3158,0.4984,222.3205,2.1583,265.416,5,57.1123,11.92,0,0,2025-04-07
user_824,698,86.01,24.04,540.0715,131.3624,0.9761,139.3336,3.0113,172.6532,10,63.1847,96.99,1,0,2025-01-20
user_2164,754,169.56,28.17,272.2221,188.0357,0.9609,182.2276,3.6151,145.7438,14,107.3286,169.56,0,0,2025-06-28
user_278,1435,50.67,64.79,316.7088,168.4137,1.2462,198.1398,1.56,131.2357,5,67.9148,50.67,0,0,2025-01-19
user_1096,449,341.79,55.87,350.9993,112.4022,0.935,131.5257,2.0879,308.2498,6,65.995,341.79,0,0,2025-03-03
user_2361,721,124.83,72.85,479.9944,188.983,0.992,160.891,3.0443,330.3476,6,40.9614,124.83,0,0,2025-06-05
user_895,770,293.9,40.2,344.3953,180.894,0.2195,116.0482,2.2083,77.1754,8,47.6482,293.9,0,0,2025-04-23
user_1074,873,165.01,40.85,270.0118,128.4832,0.8562,177.7227,1.8553,9.1418,8,56.5813,165.01,0,0,2025-02-25
user_2001,109,130.77,49.21,136.4832,179.7719,1.0067,182.1611,3.4892,219.9673,7,80.7115,130.77,0,0,2025-03-15
user_1449,143,48.38,37.65,430.7209,162.6913,0.8498,202.04,2.7885,200.3213,9,81.5404,48.38,0,0,2025-02-26
user_4602,629,246.4,9.77,566.3731,78.2467,1.0639,96.3763,1.9356,48.6349,4,8.8224,246.4,0,1,2025-06-11
user_1529,841,108.0,24.2,431.9011,252.6886,0.2962,190.5448,3.378,111.2232,4,68.9311,108.0,0,0,2025-01-07
user_2639,1010,42.52,16.36,249.6626,185.7404,0.9866,179.5812,1.5169,285.9255,8,87.3968,42.52,0,0,2025-02-23
user_2474,535,134.9,83.42,131.4341,102.0313,0.7017,159.5787,2.062,16.2259,12,39.0929,134.9,0,0,2025-06-24
user_870,1092,61.28,55.28,338.926,122.251,0.9786,61.1753,2.1767,103.7004,6,80.1262,61.28,0,0,2025-02-02
user_91,332,36.59,11.23,382.969,197.3574,0.8649,108.0066,2.9505,316.6064,6,65.3559,36.59,0,0,2025-06-15
user_100,509,98.21,64.23,363.1751,110.3475,0.8678,132.6877,4.6868,87.9568,6,59.9266,98.21,0,0,2025-04-25
user_3388,439,233.87,32.82,331.1235,184.6049,1.2234,245.8302,1.3336,256.6762,5,73.475,233.87,0,0,2025-05-24
user_1749,1308,61.26,57.49,383.1859,160.3993,1.0407,199.6324,3.4525,165.1599,6,57.5023,61.26,0,0,2025-04-28
user_3843,986,206.73,33.79,381.1284,217.7017,0.7859,127.5648,2.6096,220.1558,8,33.0596,145.0,1,0,2025-05-14
user_1573,1318,192.32,39.13,354.6731,173.9288,0.5068,60.0588,2.6246,97.0405,4,41.6161,192.32,0,0,2025-06-27
user_11,205,272.4,12.94,488.0175,156.3779,1.1126,237.6396,3.0403,167.5395,7,27.1015,272.4,0,0,2025-01-21
user_1323,212,90.1,57.97,434.5659,118.1105,0.9794,161.7001,2.7625,198.6119,5,55.0284,90.1,0,0,2025-03-21
user_936,933,88.64,49.52,576.08,67.0607,1.1866,158.7178,4.0643,9.8356,10,69.4897,88.64,0,0,2025-04-03
user_1300,260,123.21,32.17,461.1779,225.7749,0.7933,175.1927,1.1279,159.2119,9,73.6753,123.21,0,0,2025-01-13
user_1189,163,56.56,53.18,256.5527,63.8926,0.5016,218.2764,2.3954,242.2403,6,75.1424,56.56,0,0,2025-06-15
user_2423,603,332.28,16.15,288.0098,138.2024,1.2778,74.9173,2.1967,197.5788,6,75.7319,332.28,0,0,2025-06-24
user_4074,443,171.64,57.92,345.409,101.448,1.1287,117.2709,2.9896,173.0258,5,70.3599,171.64,0,0,2025-01-17
user_173,1354,131.45,35.11,500.1525,140.6894,1.0271,159.1552,1.6108,184.7895,7,45.8406,131.45,0,0,2025-06-23
user_4098,1426,281.79,28.82,585.9242,163.7932,0.6626,245.1864,3.4334,226.958,6,73.5506,281.79,0,0,2025-06-23
user_2615,1280,62.58,44.12,385.3763,137.8337,1.0497,31.7904,3.5615,119.3404,4,65.862,62.58,0,0,2025-02-01
user_1093,828,72.58,41.53,280.2152,199.9672,0.9779,158.9176,2.8915,40.6504,6,49.8238,72.58,0,0,2025-06-11
user_2519,501,52.72,23.3,445.0562,195.1284,1.158,279.0712,2.6462,154.2421,10,44.0776,52.72,0,0,2025-03-31
user_963,157,123.14,59.76,291.9543,186.0858,0.9858,86.1676,2.3094,184.3372,10,68.3578,123.14,0,0,2025-05-20
user_2971,148,32.64,70.69,467.4097,187.6935,1.0164,108.2486,2.1152,83.755,6,72.8044,32.64,0,0,2025-04-28
user_4024,1060,71.31,9.37,58.0982,226.538,0.4401,221.247,2.5571,233.819,7,68.7772,71.31,0,0,2025-04-19
user_3820,1004,47.73,43.18,266.2246,172.23,0.9869,196.3445,2.8542,264.5808,5,100.0387,47.73,0,0,2025-01-31
user_4386,832,172.19,46.43,450.0424,109.4098,0.6722,183.5427,2.7242,226.7173,7,85.0612,172.19,0,0,2025-03-02
user_1976,285,111.95,32.98,507.231,202.5898,1.1091,207.2466,3.6596,140.3295,5,41.1503,111.95,0,0,2025-03-05
user_3043,669,67.12,16.67,294.0176,193.3486,1.2687,125.1346,0.7495,243.9678,5,44.5912,67.12,0,0,2025-03-30
user_2594,291,74.3,25.58,434.3391,47.636,0.629,100.3696,1.7544,166.8138,9,71.1645,74.3,0,0,2025-04-18
user_799,1293,149.84,45.61,488.8848,123.1339,1.1114,283.7475,3.3956,179.8126,7,83.2715,149.84,0,0,2025-02-24
user_4196,1500,109.26,40.03,632.6442,166.9304,0.523,159.4734,1.4947,311.8143,8,59.7821,109.26,0,0,2025-02-10
user_4325,553,127.27,43.11,52.3646,110.4938,1.1716,226.5229,1.7412,261.6003,4,42.7837,127.27,0,0,2025-01-30
user_3740,1215,150.4,44.54,350.028,85.9386,0.5458,174.2253,2.1025,126.6481,8,80.3676,150.4,0,0,2025-03-22
user_2512,588,274.62,69.83,264.9832,210.0812,0.5575,282.4188,3.6908,193.339,5,75.7236,274.62,0,0,2025-04-11
user_4610,187,132.31,17.93,962.3274,86.0563,1.9529,90.7063,1.7831,58.3234,4,43.0596,304.32,1,1,2025-04-18
user_3560,1159,209.78,43.07,227.6308,126.7119,0.7577,199.2746,1.5012,210.8329,8,72.4811,209.78,0,0,2025-02-23
user_3692,1223,136.98,75.38,399.9276,147.7047,0.97,193.3169,4.0603,107.7517,6,51.8814,136.98,0,0,2025-02-26
user_237,1440,10.55,25.44,583.8689,170.1877,0.8203,138.6715,2.6417,268.4875,5,47.8483,10.55,0,0,2025-03-08
user_2912,631,92.45,74.88,164.3485,34.3985,0.3821,166.195,0.9997,88.695,8,69.9663,72.97,1,0,2025-01-28
user_2468,584,88.72,64.4,497.6599,160.9345,0.607,199.4629,2.8147,60.0829,13,51.4262,88.72,0,0,2025-03-20
user_2296,246,84.94,49.1,281.284,106.1998,0.2983,220.9289,3.1572,237.1774,7,70.6737,84.94,0,0,2025-03-09
user_2103,436,253.98,88.15,365.4387,143.2966,0.8988,57.9998,3.2467,320.562,5,35.5598,253.98,0,0,2025-06-27
user_1289,1333,155.89,20.33,289.1311,27.4084,0.4074,129.8207,3.4639,254.1036,6,44.4662,155.89,0,0,2025-05-12
user_3011,1252,33.36,47.39,450.2199,130.0381,0.7237,167.1985,2.1085,23.023,3,52.2319,33.36,0,0,2025-01-24
user_1601,1230,53.52,22.39,386.7885,223.0075,0.806,94.3879,2.3859,9.9896,8,83.5961,51.88,1,1,2025-06-15
user_3366,302,123.37,52.29,418.3856,123.5658,0.8665,88.4199,3.0563,266.0186,6,37.1085,123.37,0,0,2025-05-19
user_944,460,11.59,74.18,296.4152,213.1946,0.5964,170.2448,3.7777,158.4762,5,57.7631,11.59,0,1,2025-03-01
user_1521,478,95.0,21.68,336.9405,227.6269,0.9089,213.7303,1.8423,208.9353,5,73.9384,95.0,0,0,2025-05-24
user_2597,804,114.28,33.04,407.4948,163.4318,1.0123,180.358,3.3333,142.0794,5,68.5529,114.28,0,0,2025-05-28
user_3784,1223,77.43,36.32,597.3745,162.4701,0.3663,243.3251,2.1218,98.3328,5,91.0141,77.43,0,1,2025-05-23
user_3807,1218,203.46,70.76,303.9856,140.229,0.706,101.4773,2.549,114.6229,6,60.3681,203.46,0,0,2025-01-10
user_3539,678,352.31,62.88,533.6305,208.9137,1.2003,188.9102,1.1989,276.2038,14,71.4578,352.31,0,0,2025-01-13
user_3029,365,213.49,65.91,267.4403,103.1668,0.8752,169.0407,3.948,252.6261,6,36.7907,213.49,0,0,2025-05-20
user_3061,1459,43.12,62.59,180.7798,126.0866,1.1183,277.4507,2.9854,115.2493,5,62.364,43.12,0,0,2025-05-12
user_942,794,21.44,56.32,367.6983,185.3761,1.2935,204.1952,2.3769,107.6047,10,91.7381,21.44,0,0,2025-02-15
user_1554,1105,53.55,40.94,419.9119,112.0725,0.6275,145.0937,2.0167,286.838,8,88.6531,53.55,0,0,2025-03-07
user_265,1446,129.79,27.91,409.2964,188.9705,0.2958,113.6119,1.6283,169.9513,12,89.2476,129.79,0,0,2025-02-15
user_1253,444,271.64,34.65,592.0794,191.5563,0.8341,164.3462,2.4715,196.1444,6,39.7807,271.64,0,0,2025-05-02
user_324,481,49.0,25.75,398.1194,249.9218,1.2038,112.6402,2.2385,117.6569,8,74.6287,49.0,0,0,2025-04-07
user_749,1025,39.16,87.98,621.0979,263.3326,0.8139,292.8607,2.6119,263.9108,9,95.5474,39.16,0,0,2025-06-09
user_3405,652,161.26,14.35,296.883,172.7753,0.8599,257.922,3.2412,57.5025,8,92.2021,161.26,0,0,2025-05-26
user_4471,1435,65.43,3.32,159.3579,136.3754,0.8495,161.8906,2.8921,100.4075,9,32.7846,65.43,0,0,2025-03-09
user_104,1153,421.78,59.64,149.3253,199.9767,0.7778,205.0188,2.5014,307.7147,7,96.3734,421.78,0,0,2025-02-08
user_2208,1206,210.76,41.55,314.0071,204.655,0.9254,80.9557,2.5217,46.2002,7,68.0878,210.76,0,0,2025-03-02
user_3591,1169,101.23,54.54,507.5791,94.5644,0.5285,173.6119,3.4578,25.1563,4,77.4095,101.23,0,0,2025-04-03
user_4645,713,144.93,13.31,286.0819,98.4767,1.3468,70.8437,1.1845,68.9047,2,35.0358,144.93,0,1,2025-01-11
user_471,443,36.14,49.94,330.7905,232.6242,0.7434,145.877,3.6031,9.6412,6,97.3137,36.14,0,0,2025-01-10
user_3638,1206,258.08,50.45,316.9362,72.205,1.06,204.1318,3.4083,150.7435,5,65.0886,258.08,0,0,2025-06-17
user_4327,1187,87.09,23.49,234.219,90.3889,0.5608,183.5642,3.8173,76.2181,9,95.2028,87.09,0,0,2025-06-05
user_885,451,125.42,30.75,362.8431,151.1668,1.0499,218.98,3.2875,249.9232,6,50.7414,125.42,0,0,2025-02-08
user_605,1421,325.26,58.45,266.8037,93.1666,0.8312,177.7318,2.948,111.7014,9,63.0577,325.26,0,0,2025-04-04
user_3303,641,143.77,57.72,377.7307,143.2356,1.0129,190.2093,3.3325,357.4159,3,44.119,143.77,0,0,2025-05-25
user_4918,54,60.74,3.12,1901.8757,17.3198,5.874,21.7,0.1447,9.6785,1,15.6965,166.77,1,1,2025-04-03
user_3172,1094,36.99,41.72,407.1134,174.4426,0.6674,116.722,2.4119,229.978,7,78.7213,36.99,0,0,2025-06-01
user_4285,300,427.39,46.01,290.7135,86.2308,0.9715,112.6931,1.7499,265.0655,7,38.8276,427.39,0,0,2025-05-21
user_4111,58,29.38,70.33,471.6623,109.7122,0.5126,241.9984,3.2301,372.0237,5,63.6429,29.38,0,0,2025-02-06
user_460,1149,25.28,71.31,669.3875,137.0533,1.0432,241.3429,3.3008,96.2691,3,79.8354,25.28,0,0,2025-05-19
user_2464,1224,454.98,36.56,443.1632,123.1394,0.7515,233.07,1.5089,105.4654,6,83.741,454.98,0,0,2025-06-07
user_1203,212,39.65,3,440.2835,94.4938,0.8194,83.4402,1.5968,285.0036,7,100.2522,39.65,0,0,2025-01-17
user_1201,239,86.99,34.75,477.7306,126.7543,0.8125,247.7799,2.4861,298.8901,3,100.7348,86.99,0,0,2025-03-28
user_4310,435,59.99,61.25,252.3585,189.0364,0.8285,154.5618,2.3016,319.9053,6,62.6016,59.99,0,0,2025-03-21
user_4071,1278,69.45,70.54,580.8055,233.4781,0.726,212.323,1.8522,250.7478,7,65.2062,55.98,1,0,2025-03-21
user_2467,1135,390.84,25.79,370.4872,173.423,0.8375,87.4024,1.7058,92.6239,7,90.3245,390.84,0,0,2025-02-18
user_2640,43,115.74,21.09,398.0271,191.9701,0.9003,242.1999,1.5369,311.6128,8,53.8427,115.74,0,0,2025-02-07
user_3562,1217,76.88,84.18,449.7129,130.3287,1.0924,154.3073,1.5817,10.1931,10,76.2246,76.88,0,0,2025-01-30
user_403,1374,182.52,16.11,264.6611,132.6746,0.9591,157.4276,1.9785,131.2285,8,45.009,182.52,0,0,2025-06-02
user_2165,449,50.74,20.43,286.0643,119.4453,0.8212,98.5451,2.5049,294.5739,9,58.435,50.74,0,0,2025-04-25
user_2644,115,115.3,53.44,308.3643,186.8491,1.045,72.4264,2.9452,131.3879,9,74.2157,115.3,0,0,2025-04-12
user_2056,298,74.62,61.12,404.6589,294.5928,0.6046,250.41,2.1859,324.7817,7,73.9435,74.62,0,0,2025-03-21
user_126,778,179.86,30.09,193.8964,144.9329,0.9103,166.0783,2.1551,268.1184,6,46.3073,179.86,0,0,2025-05-23
user_940,808,127.15,58.63,326.2644,192.1093,0.5307,221.2461,3.2783,167.7267,8,74.8895,127.15,0,0,2025-05-01
user_2495,208,148.52,31.87,426.4286,120.8149,0.4685,178.4295,2.2805,28.8498,8,101.5524,148.52,0,0,2025-04-09
user_2911,202,285.17,69.69,545.9714,131.8013,0.3665,119.2861,1.883,255.0474,8,43.84,285.17,0,0,2025-02-19
user_4543,188,26.05,58.18,350.2732,190.5343,1.0426,112.9541,2.3574,155.1606,10,92.829,26.05,0,0,2025-01-16
user_2923,1340,118.35,49.17,272.3447,120.8057,0.5692,123.1734,2.4658,155.8994,8,53.7445,118.35,0,0,2025-03-23
user_844,1021,152.13,29.81,453.4833,144.0735,0.7946,230.5966,2.2796,303.8962,8,54.221,152.13,0,0,2025-02-14
user_3272,1198,120.73,44.46,281.3021,208.3259,0.7737,139.2546,2.4751,201.9409,7,65.9472,120.73,0,0,2025-06-20
user_902,75,116.92,24.4,446.8171,176.1134,0.8903,141.9507,2.2398,150.0745,8,22.2199,116.92,0,0,2025-02-13
user_1256,681,207.39,57.05,593.7522,132.2993,1.0197,176.8977,3.0755,124.037,6,92.6577,207.39,0,0,2025-02-15
user_2098,1204,253.01,73.41,200.6626,158.9474,0.8328,52.7974,2.7528,171.1775,7,48.1805,253.01,0,0,2025-04-12
user_3974,1457,24.58,56.26,598.5622,101.6875,0.6113,224.9808,1.7357,182.1562,7,60.4984,24.58,0,0,2025-04-15
user_1120,1272,24.75,50.9,464.8764,175.8881,0.9849,260.4684,2.9327,289.1712,6,60.2863,24.75,0,0,2025-06-11
user_2708,1210,111.1,50.65,336.5253,196.2176,1.5012,75.8544,1.886,110.7017,7,29.9299,111.1,0,0,2025-06-19
user_2944,462,194.37,33.77,364.725,144.6509,0.1834,227.7628,2.2421,149.719,3,39.4951,194.37,0,0,2025-05-11
user_2917,1448,327.72,56.5,512.2221,151.2808,0.4184,101.2565,2.8857,96.4283,5,18.9666,327.72,0,0,2025-05-15
user_592,253,133.25,43.97,308.307,156.2799,0.7661,40.7479,1.8885,229.3172,13,57.5771,135.03,1,0,2025-01-23
user_1430,469,353.98,57.78,614.6583,190.3505,1.1664,123.4929,3.1949,191.0543,8,28.1349,353.98,0,0,2025-02-16
user_3096,713,367.93,36.8,392.7364,113.6579,0.9762,281.5655,3.355,154.178,9,27.3479,367.93,0,0,2025-02-23
user_2768,301,244.26,28.73,396.229,49.0923,0.5919,200.2981,3.3552,119.5824,4,91.9903,244.26,0,0,2025-03-11
user_2389,449,35.84,37.99,461.0389,188.4423,1.2025,93.4287,2.2189,257.2224,4,52.5008,35.84,0,0,2025-02-24
user_1792,995,102.83,35.5,317.5526,170.4612,0.6613,171.3228,1.9515,264.4061,8,57.2843,102.83,0,0,2025-02-03
user_168,1292,34.81,8.68,235.8543,267.2973,0.6069,253.0205,2.7894,99.5335,6,83.0203,34.81,0,0,2025-06-02
user_4665,526,140.69,20.6,603.9464,131.4308,1.2679,91.9947,1.0471,104.9003,3,31.0864,235.47,1,1,2025-01-04
user_136,388,137.82,50.36,388.6771,144.064,1.1355,93.5338,3.2028,314.8728,9,59.5333,137.82,0,0,2025-01-10
user_4026,927,269.07,42.39,328.0306,179.1311,1.3813,158.0421,2.6102,246.4883,5,65.3282,269.07,0,0,2025-04-06
user_4082,1285,253.22,36.17,297.9812,236.2729,0.5964,161.2627,2.6325,324.9558,9,71.5189,253.22,0,0,2025-03-10
user_2382,318,36.04,92.39,479.8956,111.8667,0.2526,169.8376,4.04,13.2773,14,79.0358,36.04,0,0,2025-02-06
user_3338,844,244.38,40.16,303.4029,203.3984,0.5267,136.9614,1.8641,221.0287,4,76.6655,244.38,0,0,2025-01-08
user_1476,310,80.73,56.0,202.2321,156.8511,0.8248,166.1036,1.2579,92.6833,6,80.0316,80.73,0,0,2025-01-29
user_2435,279,486.55,66.02,498.595,175.5033,0.4706,168.7867,1.6743,281.3663,6,50.616,486.55,0,0,2025-03-13
user_1414,239,41.66,63.81,348.411,177.9521,0.8138,144.3353,2.3292,244.1341,3,33.9077,41.66,0,0,2025-05-11
user_3213,1102,205.79,47.0,232.7304,121.9762,0.9142,202.986,1.8541,179.0628,7,89.0679,205.79,0,0,2025-03-16
user_385,1239,121.57,58.9,42.4553,101.865,0.5699,217.0972,2.7803,71.6732,8,34.1389,121.57,0,0,2025-04-13
user_1985,1375,146.14,51.51,255.6101,161.4707,1.2936,197.0624,0.661,224.0614,6,66.6935,146.14,0,0,2025-05-18
user_540,290,55.65,41.86,385.0836,196.9669,0.7881,143.0252,1.265,9.5473,8,51.1883,55.65,0,0,2025-01-17
user_2614,991,23.69,79.77,139.5566,271.4168,0.314,202.3808,2.6302,43.1424,6,97.3756,23.69,0,0,2025-06-11
user_3048,655,59.25,65.09,561.6773,155.2071,0.3255,171.3281,2.4534,243.3387,4,58.155,59.25,0,0,2025-01-02
user_1051,494,290.07,69.07,382.0138,81.4469,0.5374,181.2436,1.2644,313.5165,3,77.7269,289.8,1,0,2025-01-18
